2, 54, 5533
2, 55, 6120
2, 56, 8424
2, 57, 7587
2, 58, 11001
2, 59, 8956
2, 60, 7978
2, 61, 11206
2, 62, 5293
2, 63, 11240
2, 64, 7021
2, 65, 7099
2, 66, 11423
2, 67, 11739
2, 68, 6712
2, 69, 6712
2, 70, 6215
2, 71, 10534
2, 72, 7016
2, 73, 5784
2, 74, 10451
2, 75, 7844
2, 76, 5921
2, 77, 11714
2, 78, 8181
2, 79, 9949
2, 80, 7878
2, 81, 11078
2, 82, 5057
2, 83, 5907
2, 84, 5727
2, 85, 7691
2, 86, 11671
2, 87, 7644
2, 88, 9846
2, 89, 7
2, 90, 8076
3, 4, 6954
3, 5, 473
3, 6, 7343
3, 7, 7022
3, 8, 684
3, 9, 7527
3, 10, 7471
3, 11, 6985
3, 12, 7453
3, 13, 7448
3, 14, 6606
3, 15, 6836
3, 16, 3013
3, 17, 6970
3, 18, 7398
3, 19, 5936
3, 20, 5317
3, 21, 6584
3, 22, 1835
3, 23, 10951
3, 24, 6606
3, 25, 3528
3, 26, 1178
3, 27, 6397
3, 28, 7170
3, 29, 7486
3, 30, 2180
3, 31, 3938
3, 32, 4881
3, 33, 7399
3, 34, 5862
3, 35, 7801
3, 36, 7854
3, 37, 4181
3, 38, 7990
3, 39, 3712
3, 40, 3568
3, 41, 900
3, 42, 5339
3, 43, 7051
3, 44, 3348
3, 45, 5223
3, 46, 7012
3, 47, 6522
3, 48, 3331
3, 49, 4963
3, 50, 375
3, 51, 7590
3, 52, 7113
3, 53, 6612
3, 54, 5647
3, 55, 7898
3, 56, 7147
3, 57, 6310
3, 58, 2055
3, 59, 3159
3, 60, 6701
3, 61, 1850
3, 62, 7071
3, 63, 1816
3, 64, 6014
3, 65, 5936
3, 66, 1633
3, 67, 559
3, 68, 6815
3, 69, 6815
3, 70, 7993
3, 71, 1334
3, 72, 6621
3, 73, 7562
3, 74, 1251
3, 75, 7328
3, 76, 7699
3, 77, 534
3, 78, 7141
3, 79, 5294
3, 80, 6796
3, 81, 1978
3, 82, 6835
3, 83, 7562
3, 84, 7505
3, 85, 6838
3, 86, 491
3, 87, 7127
3, 88, 5190
3, 89, 11187
3, 90, 6995
4, 5, 7124
4, 6, 1024
4, 7, 1208
4, 8, 7335
4, 9, 3696
4, 10, 3640
4, 11, 31
4, 12, 3622
4, 13, 3617
4, 14, 725
4, 15, 243
4, 16, 3388
4, 17, 109
4, 18, 3567
4, 19, 2105
4, 20, 2630
4, 21, 1566
4, 22, 4406
4, 23, 7120
4, 24, 1587
4, 25, 2975
4, 26, 7962
4, 27, 557
4, 28, 454
4, 29, 1801
4, 30, 5200
4, 31, 2303
4, 32, 3066
4, 33, 3568
4, 34, 2085
4, 35, 3970
4, 36, 1135
4, 37, 2116
4, 38, 1272
4, 39, 3256
4, 40, 3291
4, 41, 8086
4, 42, 1028
4, 43, 612
4, 44, 4054
4, 45, 1668
4, 46, 1134
4, 47, 1164
4, 48, 3687
4, 49, 1334
4, 50, 7350
4, 51, 3759
4, 52, 1234
4, 53, 1073
4, 54, 2300
4, 55, 4067
4, 56, 1269
4, 57, 1108
4, 58, 4920
4, 59, 3865
4, 60, 984
4, 61, 5125
4, 62, 3241
4, 63, 5159
4, 64, 940
4, 65, 1018
4, 66, 5342
4, 67, 7534
4, 68, 1414
4, 69, 1414
4, 70, 4163
4, 71, 5641
4, 72, 458
4, 73, 3731
4, 74, 5857
4, 75, 889
4, 76, 3868
4, 77, 7509
4, 78, 1111
4, 79, 3868
4, 80, 767
4, 81, 4997
4, 82, 3005
4, 83, 1876
4, 84, 3674
4, 85, 580
4, 86, 7465
4, 87, 689
4, 88, 3764
4, 89, 7356
4, 90, 966
5, 6, 7492
5, 7, 7171
5, 8, 211
5, 9, 7676
5, 10, 7620
5, 11, 7134
5, 12, 7602
5, 13, 7597
5, 14, 6756
5, 15, 6985
5, 16, 3162
5, 17, 7119
5, 18, 7547
5, 19, 6085
5, 20, 5467
5, 21, 6734
5, 22, 1984
5, 23, 11100
5, 24, 6755
5, 25, 3677
5, 26, 838
5, 27, 6546
5, 28, 7319
5, 29, 7636
5, 30, 2329
5, 31, 4087
5, 32, 5030
5, 33, 7548
5, 34, 6011
5, 35, 7950
5, 36, 8003
5, 37, 4330
5, 38, 8140
5, 39, 3862
5, 40, 3717
5, 41, 962
5, 42, 5488
5, 43, 7200
5, 44, 3497
5, 45, 5373
5, 46, 7162
5, 47, 6671
5, 48, 3480
5, 49, 5112
5, 50, 848
5, 51, 7739
5, 52, 7262
5, 53, 6761
5, 54, 5796
5, 55, 8047
5, 56, 7297
5, 57, 6459
5, 58, 2205
5, 59, 3308
5, 60, 6850
5, 61, 1999
5, 62, 7221
5, 63, 1965
5, 64, 6163
5, 65, 6085
5, 66, 1782
5, 67, 1032
5, 68, 6964
5, 69, 6964
5, 70, 8143
5, 71, 1483
5, 72, 6770
5, 73, 7711
5, 74, 1400
5, 75, 7477
5, 76, 7848
5, 77, 1007
5, 78, 7290
5, 79, 5443
5, 80, 6945
5, 81, 2127
5, 82, 6985
5, 83, 7711
5, 84, 7654
5, 85, 6987
5, 86, 964
5, 87, 7276
5, 88, 5339
5, 89, 11336
5, 90, 7144
6, 7, 1061
6, 8, 7725
6, 9, 4326
6, 10, 4270
6, 11, 992
6, 12, 4252
6, 13, 4246
6, 14, 650
6, 15, 903
6, 16, 3777
6, 17, 915
6, 18, 4196
6, 19, 2734
6, 20, 3259
6, 21, 2195
6, 22, 4795
6, 23, 7749
6, 24, 2217
6, 25, 3364
6, 26, 8351
6, 27, 1342
6, 28, 569
6, 29, 2430
6, 30, 5589
6, 31, 2692
6, 32, 3696
6, 33, 4198
6, 34, 2715
6, 35, 4599
6, 36, 988
6, 37, 2746
6, 38, 1125
6, 39, 3645
6, 40, 3680
6, 41, 8475
6, 42, 1657
6, 43, 465
6, 44, 4443
6, 45, 2297
6, 46, 1059
6, 47, 1089
6, 48, 4076
6, 49, 1963
6, 50, 7739
6, 51, 4389
6, 52, 1159
6, 53, 998
6, 54, 2930
6, 55, 4696
6, 56, 1194
6, 57, 1033
6, 58, 5309
6, 59, 4254
6, 60, 909
6, 61, 5514
6, 62, 3870
6, 63, 5548
6, 64, 1725
6, 65, 1803
6, 66, 5731
6, 67, 7923
6, 68, 1267
6, 69, 1267
6, 70, 4792
6, 71, 6030
6, 72, 1118
6, 73, 4361
6, 74, 6246
6, 75, 134
6, 76, 4498
6, 77, 7898
6, 78, 202
6, 79, 4257
6, 80, 547
6, 81, 5386
6, 82, 3634
6, 83, 2506
6, 84, 4303
6, 85, 624
6, 86, 7855
6, 87, 335
6, 88, 4154
6, 89, 7986
6, 90, 348
7, 8, 7403
7, 9, 3265
7, 10, 3209
7, 11, 1176
7, 12, 3191
7, 13, 3186
7, 14, 954
7, 15, 1087
7, 16, 3013
7, 17, 1099
7, 18, 3136
7, 19, 1674
7, 20, 2199
7, 21, 1135
7, 22, 4031
7, 23, 6689
7, 24, 1156
7, 25, 2407
7, 26, 8030
7, 27, 779
7, 28, 753
7, 29, 1370
7, 30, 5268
7, 31, 2371
7, 32, 2635
7, 33, 3137
7, 34, 1654
7, 35, 3539
7, 36, 832
7, 37, 1685
7, 38, 969
7, 39, 3324
7, 40, 3359
7, 41, 8154
7, 42, 597
7, 43, 595
7, 44, 4122
7, 45, 1237
7, 46, 1362
7, 47, 1392
7, 48, 3755
7, 49, 903
7, 50, 7418
7, 51, 3328
7, 52, 1462
7, 53, 1301
7, 54, 1869
7, 55, 3636
7, 56, 1497
7, 57, 1336
7, 58, 4987
7, 59, 3933
7, 60, 1213
7, 61, 5193
7, 62, 2809
7, 63, 5227
7, 64, 1008
7, 65, 1086
7, 66, 5410
7, 67, 7602
7, 68, 206
7, 69, 206
7, 70, 3731
7, 71, 5709
7, 72, 1003
7, 73, 3300
7, 74, 5925
7, 75, 926
7, 76, 3437
7, 77, 7577
7, 78, 1263
7, 79, 3936
7, 80, 995
7, 81, 5065
7, 82, 2574
7, 83, 1445
7, 84, 3243
7, 85, 808
7, 86, 7533
7, 87, 725
7, 88, 3832
7, 89, 6925
7, 90, 1194
8, 9, 7887
8, 10, 7832
8, 11, 7346
8, 12, 7814
8, 13, 7808
8, 14, 6967
8, 15, 7196
8, 16, 3373
8, 17, 7330
8, 18, 7758
8, 19, 6296
8, 20, 5678
8, 21, 6945
8, 22, 2196
8, 23, 11311
8, 24, 6966
8, 25, 3888
8, 26, 627
8, 27, 6757
8, 28, 7530
8, 29, 7847
8, 30, 2541
8, 31, 4299
8, 32, 5242
8, 33, 7759
8, 34, 6223
8, 35, 8161
8, 36, 8214
8, 37, 4541
8, 38, 8351
8, 39, 4073
8, 40, 3928
8, 42, 5699
8, 43, 7411
8, 44, 3708
8, 41, 750
8, 45, 5584
8, 46, 7373
8, 47, 6882
8, 48, 3691
8, 49, 5324
8, 50, 1060
8, 51, 7951
8, 52, 7473
8, 53, 6973
8, 54, 6007
8, 55, 8258
8, 56, 7508
8, 57, 6671
8, 58, 2416
8, 59, 3519
8, 60, 7062
8, 61, 2211
8, 62, 7432
8, 63, 2176
8, 64, 6375
8, 65, 6296
8, 66, 1993
8, 67, 1243
8, 68, 7176
8, 69, 7176
8, 70, 8354
8, 71, 1695
8, 72, 6981
8, 73, 7923
8, 74, 1611
8, 75, 7688
8, 76, 8060
8, 77, 1218
8, 78, 7501
8, 79, 5654
8, 80, 7157
8, 81, 2338
8, 82, 7196
8, 83, 7922
8, 84, 7865
8, 85, 7199
8, 86, 1175
8, 87, 7488
8, 88, 5551
8, 89, 11547
8, 90, 7355
9, 10, 652
9, 11, 3712
9, 12, 670
9, 13, 675
9, 14, 4214
9, 15, 3562
9, 16, 4658
9, 17, 3696
9, 18, 392
9, 19, 1575
9, 20, 2194
9, 21, 2317
9, 22, 5676
9, 23, 5520
9, 24, 2339
9, 25, 4089
9, 26, 8498
9, 27, 3123
9, 28, 3896
9, 29, 2019
9, 30, 6390
9, 31, 4715
9, 32, 2630
9, 33, 644
9, 34, 1649
9, 35, 678
9, 36, 4081
9, 37, 3459
9, 38, 4218
9, 39, 4678
9, 40, 4713
9, 41, 8622
9, 42, 2941
9, 43, 3845
9, 44, 5476
9, 45, 3581
9, 46, 4620
9, 47, 4130
9, 48, 5109
9, 49, 3247
9, 50, 7886
9, 51, 63
9, 52, 4721
9, 53, 4220
9, 54, 1864
9, 55, 581
9, 56, 4755
9, 57, 3918
9, 58, 7332
9, 59, 5287
9, 60, 4309
9, 61, 7537
9, 62, 540
9, 63, 7572
9, 64, 3352
9, 65, 3430
9, 66, 7755
9, 67, 8070
9, 68, 3043
9, 69, 3043
9, 70, 606
9, 71, 6865
9, 72, 3347
9, 73, 561
9, 74, 6782
9, 75, 4175
9, 76, 172
9, 77, 8045
9, 78, 4512
9, 79, 6280
9, 80, 4209
9, 81, 7409
9, 82, 776
9, 83, 2238
9, 84, 22
9, 85, 4022
9, 86, 8002
9, 87, 3975
9, 88, 6177
9, 89, 5756
9, 90, 4407
10, 11, 3656
10, 12, 18
10, 13, 24
10, 14, 4159
10, 15, 3507
10, 16, 4603
10, 17, 3641
10, 18, 74
10, 19, 1520
10, 20, 2138
10, 21, 2262
10, 22, 5620
10, 23, 5464
10, 24, 2283
10, 25, 4033
10, 26, 8443
10, 27, 3068
10, 28, 3841
10, 29, 1963
10, 30, 6334
10, 31, 4659
10, 32, 2574
10, 33, 588
10, 34, 1593
10, 35, 567
10, 36, 4026
10, 37, 3403
10, 38, 4162
10, 39, 4623
10, 40, 4658
10, 41, 8566
10, 42, 2885
10, 43, 3789
10, 44, 5420
10, 45, 3525
10, 46, 4565
10, 47, 4074
10, 48, 5054
10, 49, 3191
10, 50, 7831
10, 51, 589
10, 52, 4665
10, 53, 4165
10, 54, 1809
10, 55, 470
10, 56, 4700
10, 57, 3862
10, 58, 7276
10, 59, 5231
10, 60, 4253
10, 61, 7481
10, 62, 574
10, 63, 7516
10, 64, 3296
10, 65, 3374
10, 66, 7699
10, 67, 8015
10, 68, 2987
10, 69, 2987
10, 70, 494
10, 71, 6810
10, 72, 3292
10, 73, 91
10, 74, 6726
10, 75, 4120
10, 76, 480
10, 77, 7989
10, 78, 4456
10, 79, 6225
10, 80, 4153
10, 81, 7354
10, 82, 945
10, 83, 2182
10, 84, 443
10, 85, 3966
10, 86, 7946
10, 87, 3919
10, 88, 6121
10, 89, 5700
10, 90, 4352
11, 12, 3654
11, 13, 3648
11, 14, 694
11, 15, 212
11, 16, 3419
11, 17, 78
11, 18, 3598
11, 19, 2136
11, 20, 2661
11, 21, 1597
11, 22, 4437
11, 23, 7151
11, 24, 1619
11, 25, 3006
11, 26, 7994
11, 27, 588
11, 28, 423
11, 29, 1832
11, 30, 5231
11, 31, 2334
11, 32, 3098
11, 33, 3599
11, 34, 2117
11, 35, 4001
11, 36, 1104
11, 37, 2148
11, 38, 1241
11, 39, 3287
11, 40, 3322
11, 41, 8117
11, 42, 1059
11, 43, 581
11, 44, 4085
11, 45, 1699
11, 46, 1102
11, 47, 1132
11, 48, 3718
11, 49, 1365
11, 50, 7382
11, 51, 3791
11, 52, 1203
11, 53, 1042
11, 54, 2332
11, 55, 4098
11, 56, 1237
11, 57, 1077
11, 58, 4951
11, 59, 3896
11, 60, 953
11, 61, 5156
11, 62, 3272
11, 63, 5191
11, 64, 971
11, 65, 1049
11, 66, 5374
11, 67, 7565
11, 68, 1383
11, 69, 1383
11, 70, 4194
11, 71, 5672
11, 72, 427
11, 73, 3763
11, 74, 5889
11, 75, 858
11, 76, 3900
11, 77, 7540
11, 78, 1080
11, 79, 3900
11, 80, 736
11, 81, 5029
11, 82, 3036
11, 83, 1908
11, 84, 3705
11, 85, 549
11, 86, 7497
11, 87, 657
11, 88, 3796
11, 89, 7387
11, 90, 934
12, 13, 6
12, 14, 4141
12, 15, 3489
12, 16, 4584
12, 17, 3623
12, 18, 55
12, 19, 1502
12, 20, 2120
12, 21, 2244
12, 22, 5602
12, 23, 5446
12, 24, 2265
12, 25, 4015
12, 26, 8425
12, 27, 3050
12, 28, 3823
12, 29, 1945
12, 30, 6316
12, 31, 4641
12, 32, 2556
12, 33, 570
12, 34, 1575
12, 35, 585
12, 36, 4007
12, 37, 3385
12, 38, 4144
12, 39, 4604
12, 40, 4640
12, 41, 8548
12, 42, 2867
12, 43, 3771
12, 44, 5402
12, 45, 3507
12, 46, 4546
12, 47, 4056
12, 48, 5036
12, 49, 3173
12, 50, 7813
12, 51, 607
12, 52, 4647
12, 53, 4146
12, 54, 1790
12, 55, 488
12, 56, 4682
12, 57, 3844
12, 58, 7258
12, 59, 5213
12, 60, 4235
12, 61, 7463
12, 62, 556
12, 63, 7498
12, 64, 3278
12, 65, 3356
12, 66, 7681
12, 67, 7997
12, 68, 2969
12, 69, 2969
12, 70, 513
12, 71, 6792
12, 72, 3274
12, 73, 109
12, 74, 6708
12, 75, 4102
12, 76, 498
12, 77, 7971
12, 78, 4438
12, 79, 6207
12, 80, 4135
12, 81, 7336
12, 82, 927
12, 83, 2164
12, 84, 425
12, 85, 3948
12, 86, 7928
12, 87, 3901
12, 88, 6103
12, 89, 5682
12, 90, 4334
13, 14, 4135
13, 15, 3483
13, 16, 4579
13, 17, 3617
13, 18, 50
13, 19, 1496
13, 20, 2114
13, 21, 2238
13, 22, 5597
13, 23, 5440
13, 24, 2260
13, 25, 4009
13, 26, 8419
13, 27, 3044
13, 28, 3817
13, 29, 1940
13, 30, 6310
13, 31, 4636
13, 32, 2551
13, 33, 565
13, 34, 1570
13, 35, 591
13, 36, 4002
13, 37, 3380
13, 38, 4139
13, 39, 4599
13, 40, 4634
13, 41, 8543
13, 42, 2862
13, 43, 3765
13, 44, 5396
13, 45, 3502
13, 46, 4541
13, 47, 4050
13, 48, 5030
13, 49, 3168
13, 50, 7807
13, 51, 612
13, 52, 4641
13, 53, 4141
13, 54, 1785
13, 55, 494
13, 56, 4676
13, 57, 3839
13, 58, 7252
13, 59, 5208
13, 60, 4230
13, 61, 7458
13, 62, 550
13, 63, 7492
13, 64, 3273
13, 65, 3351
13, 66, 7675
13, 67, 7991
13, 68, 2963
13, 69, 2963
13, 70, 518
13, 71, 6786
13, 72, 3268
13, 73, 115
13, 74, 6703
13, 75, 4096
13, 76, 503
13, 77, 7966
13, 78, 4433
13, 79, 6201
13, 80, 4130
13, 81, 7330
13, 82, 922
13, 83, 2159
13, 84, 419
13, 85, 3942
13, 86, 7922
13, 87, 3895
13, 88, 6097
13, 89, 5676
13, 90, 4328
14, 15, 605
14, 16, 3041
14, 17, 616
14, 18, 4101
14, 19, 2639
14, 20, 3164
14, 21, 2100
14, 22, 4059
14, 23, 7654
14, 24, 2121
14, 25, 2627
14, 26, 7615
14, 27, 1044
14, 28, 271
14, 29, 2335
14, 30, 4852
14, 31, 1956
14, 32, 3600
14, 33, 4102
14, 34, 2619
14, 35, 4504
14, 36, 881
14, 37, 2650
14, 38, 1018
14, 39, 2909
14, 40, 2944
14, 41, 7738
14, 42, 1562
14, 43, 358
14, 44, 3706
14, 45, 2202
14, 46, 408
14, 47, 438
14, 48, 3340
14, 49, 1868
14, 50, 7003
14, 51, 4293
14, 52, 509
14, 53, 348
14, 54, 2835
14, 55, 4601
14, 56, 543
14, 57, 296
14, 58, 4572
14, 59, 3518
14, 60, 259
14, 61, 4777
14, 62, 3775
14, 63, 4812
14, 64, 863
14, 65, 784
14, 66, 4995
14, 67, 7187
14, 68, 1160
14, 69, 1160
14, 70, 4697
14, 71, 5294
14, 72, 820
14, 73, 4265
14, 74, 5510
14, 75, 635
14, 76, 4402
14, 77, 7162
14, 78, 448
14, 79, 3521
14, 80, 104
14, 81, 4650
14, 82, 3539
14, 83, 2410
14, 84, 4208
14, 85, 146
14, 86, 7118
14, 87, 435
14, 88, 3417
14, 89, 7890
14, 90, 302
15, 16, 3270
15, 17, 134
15, 18, 3449
15, 19, 1987
15, 20, 2512
15, 21, 1448
15, 22, 4288
15, 23, 7002
15, 24, 1469
15, 25, 2857
15, 26, 7844
15, 27, 439
15, 28, 334
15, 29, 1683
15, 30, 5082
15, 31, 2185
15, 32, 2948
15, 33, 3450
15, 34, 1967
15, 35, 3852
15, 36, 1015
15, 37, 1998
15, 38, 1152
15, 39, 3138
15, 40, 3173
15, 41, 7968
15, 42, 910
15, 43, 492
15, 44, 3936
15, 45, 1550
15, 46, 1013
15, 47, 1043
15, 48, 3569
15, 49, 1216
15, 50, 7232
15, 51, 3641
15, 52, 1114
15, 53, 953
15, 54, 2182
15, 55, 3949
15, 56, 1148
15, 57, 988
15, 58, 4801
15, 59, 3747
15, 60, 864
15, 61, 5007
15, 62, 3123
15, 63, 5041
15, 64, 822
15, 65, 900
15, 66, 5224
15, 67, 7416
15, 68, 1294
15, 69, 1294
15, 70, 4045
15, 71, 5523
15, 72, 215
15, 73, 3613
15, 74, 5739
15, 75, 769
15, 76, 3750
15, 77, 7391
15, 78, 991
15, 79, 3750
15, 80, 647
15, 81, 4879
15, 82, 2887
15, 83, 1758
15, 84, 3556
15, 85, 459
15, 86, 7347
15, 87, 568
15, 88, 3646
15, 89, 7238
15, 90, 845
16, 17, 3404
16, 18, 4545
16, 19, 3083
16, 20, 2464
16, 21, 3732
16, 22, 1178
16, 23, 8098
16, 24, 3753
16, 25, 675
16, 26, 4000
16, 27, 2831
16, 28, 3604
16, 29, 3433
16, 30, 1891
16, 31, 1085
16, 32, 2028
16, 33, 4546
16, 34, 3009
16, 35, 4948
16, 36, 3845
16, 37, 1328
16, 38, 3982
16, 39, 1003
16, 40, 1038
16, 41, 4124
16, 42, 2486
16, 43, 3485
16, 44, 1801
16, 45, 2370
16, 46, 3447
16, 47, 2956
16, 48, 1434
16, 49, 2110
16, 50, 3388
16, 51, 4737
16, 52, 3547
16, 53, 3046
16, 54, 2794
16, 55, 5045
16, 56, 3582
16, 57, 2744
16, 58, 2279
16, 59, 1612
16, 60, 3135
16, 61, 2074
16, 62, 4218
16, 63, 2039
16, 64, 2448
16, 65, 2370
16, 66, 1856
16, 67, 3572
16, 68, 2806
16, 69, 2806
16, 70, 5140
16, 71, 2367
16, 72, 3055
16, 73, 4709
16, 74, 2284
16, 75, 3762
16, 76, 4846
16, 77, 3547
16, 78, 3575
16, 79, 4737
16, 80, 3230
16, 81, 2094
16, 82, 3982
16, 83, 3652
16, 84, 4652
16, 85, 3272
16, 86, 3503
16, 87, 3561
16, 88, 4633
16, 89, 8334
16, 90, 3429
17, 18, 3583
17, 19, 2121
17, 20, 2646
17, 21, 1582
17, 22, 4422
17, 23, 7136
17, 24, 1604
17, 25, 2991
17, 26, 7978
17, 27, 573
17, 28, 346
17, 29, 1817
17, 30, 5216
17, 31, 2319
17, 32, 3082
17, 33, 3584
17, 34, 2101
17, 35, 3986
17, 36, 1026
17, 37, 2132
17, 38, 1163
17, 39, 3272
17, 40, 3307
17, 41, 8102
17, 42, 1044
17, 43, 503
17, 44, 4070
17, 45, 1684
17, 46, 1025
17, 47, 1055
17, 48, 3703
17, 49, 1350
17, 50, 7366
17, 51, 3775
17, 52, 1125
17, 53, 964
17, 54, 2317
17, 55, 4083
17, 56, 1160
17, 57, 999
17, 58, 4936
17, 59, 3881
17, 60, 875
17, 61, 5141
17, 62, 3257
17, 63, 5175
17, 64, 956
17, 65, 1034
17, 66, 5358
17, 67, 7550
17, 68, 1305
17, 69, 1305
17, 70, 4179
17, 71, 5657
17, 72, 349
17, 73, 3747
17, 74, 5873
17, 75, 780
17, 76, 3884
17, 77, 7525
17, 78, 1003
17, 79, 3884
17, 80, 658
17, 81, 5013
17, 82, 3021
17, 83, 1892
17, 84, 3690
17, 85, 471
17, 86, 7482
17, 87, 580
17, 88, 3781
17, 89, 7372
17, 90, 857
18, 19, 1446
18, 20, 2065
18, 21, 2188
18, 22, 5547
18, 23, 5390
18, 24, 2210
18, 25, 3959
18, 26, 8369
18, 27, 2994
18, 28, 3767
18, 29, 1890
18, 30, 6260
18, 31, 4586
18, 32, 2501
18, 33, 515
18, 34, 1520
18, 35, 640
18, 36, 3952
18, 37, 3330
18, 38, 4089
18, 39, 4549
18, 40, 4584
18, 41, 8493
18, 42, 2812
18, 43, 3715
18, 44, 5347
18, 45, 3452
18, 46, 4491
18, 47, 4001
18, 48, 4980
18, 49, 3118
18, 50, 7757
18, 51, 662
18, 52, 4592
18, 53, 4091
18, 54, 1735
18, 55, 543
18, 56, 4626
18, 57, 3789
18, 58, 7203
18, 59, 5158
18, 60, 4180
18, 61, 7408
18, 62, 501
18, 63, 7442
18, 64, 3223
18, 65, 3301
18, 66, 7625
18, 67, 7941
18, 68, 2914
18, 69, 2914
18, 70, 568
18, 71, 6736
18, 72, 3218
18, 73, 164
18, 74, 6653
18, 75, 4046
18, 76, 553
18, 77, 7916
18, 78, 4383
18, 79, 6151
18, 80, 4080
18, 81, 7280
18, 82, 872
18, 83, 2109
18, 84, 370
18, 85, 3893
18, 86, 7873
18, 87, 3846
18, 88, 6048
18, 89, 5626
18, 90, 4278
19, 20, 618
19, 21, 742
19, 22, 4101
19, 23, 5015
19, 24, 763
19, 25, 2513
19, 26, 6923
19, 27, 1548
19, 28, 2321
19, 29, 444
19, 30, 4814
19, 31, 3140
19, 32, 1055
19, 33, 1463
19, 34, 74
19, 35, 1865
19, 36, 2506
19, 37, 1883
19, 38, 2643
19, 39, 3103
19, 40, 3138
19, 41, 7046
19, 42, 1366
19, 43, 2269
19, 44, 3900
19, 45, 2005
19, 46, 3045
19, 47, 2554
19, 48, 3534
19, 49, 1671
19, 50, 6311
19, 51, 1654
19, 52, 3145
19, 53, 2645
19, 54, 289
19, 55, 1962
19, 56, 3180
19, 57, 2343
19, 58, 5756
19, 59, 3712
